folio,line,type,word,pre_text,after_text
021r,N010,#slong,|s|y,,y
021r,N010,#slong,|s|inbel,,inbel
021r,N011,#slong,be|s|under,be,under
021r,N011,#slong,|s|chu|s||s|el,,chu|s||s|el
021r,N011,#slong,|s|chu|s||s|el,|s|chu,|s|el
021r,N011,#slong,|s|chu|s||s|el,|s|chu|s|,el
021r,N013,#slong,vi|s|ch,vi,ch
021r,N014,#slong,|s|toß,,toß
021r,N014,#slong,mor|s|ar,mor,ar
021r,N015,#slong,wei|s||s|en,wei,|s|en
021r,N015,#slong,wei|s||s|en,wei|s|,en
021r,N015,#slong,|s|tr=auben,,tr=auben
021r,N020,#slong,|s|o,,o
021r,N021,#slong,mor|s|ar,mor,ar
021v,N005,#slong,e|s||s|en,e,|s|en
021v,N005,#slong,e|s||s|en,e|s|,en
021v,N006,#slong,|s|malcz,,malcz
021v,N007,#slong,|s|o,,o
021v,N007,#slong,|s|toz,,toz
021v,N008,#slong,mor|s|ar,mor,ar
021v,N008,#slong,|s|treich,,treich
021v,N009,#slong,wa|s||s|er,wa,|s|er
021v,N009,#slong,wa|s||s|er,wa|s|,er
021v,N010,#slong,|s|ew,,ew
021v,N012,#slong,vai|s|ten,vai,ten
021v,N012,#slong,haw|s||s|en,haw,|s|en
021v,N012,#slong,haw|s||s|en,haw|s|,en
021v,N012,#slong,|s|neyd,,neyd
021v,N013,#slong,fri|s|ch,fri,ch
021v,N013,#slong,|s|malz,,malz
021v,N014,#slong,ro|s|t,ro,t
021v,N015,#slong,|s|peck,,peck
021v,N016,#slong,|s|malz,,malz
021v,N018,#slong,|s|affrann,,affrann
021v,N019,#slong,welle|s|t,welle,t
021v,N020,#slong,welle|s|t,welle,t
021v,N021,#slong,|s|o,,o
021v,N021,#slong,ha|s|t,ha,t
021v,N021,#slong,|s|malcz,,malcz
022r,N001,#slong,ko|s|tel,ko,tel
022r,N003,#slong,e|s||s|eich,e,|s|eich
022r,N003,#slong,e|s||s|eich,e|s|,eich
022r,N004,#slong,|s|toz,,toz
022r,N005,#slong,|s|ewd,,ewd
022r,N005,#slong,|s|o,,o
022r,N005,#slong,gew|s|-s-,gew,-s-
022r,N006,#slong,i|s|-s-,i,-s-
022r,N006,#slong,|s|o,,o
022r,N007,#slong,|s|ulcz,,ulcz
022r,N008,#slong,ne|s||s|el,ne,|s|el
022r,N008,#slong,ne|s||s|el,ne|s|,el
022r,N009,#slong,wa|s|ch,wa,ch
022r,N009,#slong,|s|chon,,chon
022r,N010,#slong,wa|s||s|er,wa,|s|er
022r,N010,#slong,wa|s||s|er,wa|s|,er
022r,N011,#slong,|s|tund,,tund
022r,N011,#slong,|s|ieden,,ieden
022r,N013,#slong,vi|s|ch,vi,ch
022r,N013,#slong,|s|awber,,awber
022r,N015,#slong,wa|s||s|er,wa,|s|er
022r,N015,#slong,wa|s||s|er,wa|s|,er
022r,N015,#slong,e|s||s|eich,e,|s|eich
022r,N015,#slong,e|s||s|eich,e|s|,eich
022r,N016,#slong,|s|ey,,ey
022r,N017,#slong,wa|s||s|er,wa,|s|er
022r,N017,#slong,wa|s||s|er,wa|s|,er
022r,N018,#slong,|s|ey,,ey
022r,N018,#slong,|s|elben,,elben
022r,N019,#slong,|s|treich,,treich
022r,N020,#slong,ne|s||s|el,ne,|s|el
022r,N020,#slong,ne|s||s|el,ne|s|,el
022r,N020,#slong,wa|s||s|er,wa,|s|er
022r,N020,#slong,wa|s||s|er,wa|s|,er
022r,N022,#slong,|s|elb,,elb
022v,N002,#slong,|s|o,,o
022v,N003,#slong,|s|o,,o
022v,N005,#slong,|s|ey,,ey
022v,N005,#slong,|s|o,,o
022v,N006,#slong,|s|o,,o
022v,N007,#slong,|s|ieden,,ieden
022v,N009,#slong,ge|s|to|s||s|en,ge,to|s||s|en
022v,N009,#slong,ge|s|to|s||s|en,ge|s|to,|s|en
022v,N009,#slong,ge|s|to|s||s|en,ge|s|to|s|,en
022v,N010,#slong,|s|ol,,ol
022v,N011,#slong,|s|ein,,ein
022v,N011,#slong,|s|neydt,,neydt
022v,N012,#slong,pi|s|chem,pi,chem
022v,N012,#slong,|s|ieden,,ieden
022v,N013,#slong,|s|alcz,,alcz
022v,N013,#slong,ma|s||s|en,ma,|s|en
022v,N013,#slong,ma|s||s|en,ma|s|,en
022v,N014,#slong,|s|ulz,,ulz
022v,N014,#slong,ge|s|tee,ge,tee
022v,N015,#slong,|s|umer,,umer
022v,N016,#slong,cher|s|-s-,cher,-s-
022v,N016,#slong,|s|o,,o
022v,N016,#slong,er|s|t,er,t
022v,N017,#slong,|s|chew|s|t,,chew|s|t
022v,N017,#slong,|s|chew|s|t,|s|chew,t
022v,N017,#slong,|s|unnen,,unnen
022v,N018,#slong,al|s|o,al,o
022v,N020,#slong,mag|s|t,mag,t
022v,N020,#slong,cher|s||s|en,cher,|s|en
022v,N020,#slong,cher|s||s|en,cher|s|,en
022v,N020,#slong,|s|o,,o
022v,N022,#slong,vi|s|chen,vi,chen
022v,N022,#slong,|s|ieden,,ieden
023r,N001,#slong,ge=|s|oten,ge=,oten
023r,N001,#slong,i|s|t,i,t
023r,N003,#slong,e|s||s|eich,e,|s|eich
023r,N003,#slong,e|s||s|eich,e|s|,eich
023r,N003,#slong,ge|s|tet,ge,tet
023r,N003,#slong,|s|tunden,,tunden
023r,N005,#slong,vi|s|chen,vi,chen
023r,N006,#slong,vi|s|ch,vi,ch
023r,N006,#slong,|s|toß,,toß
023r,N008,#slong,al|s|o,al,o
023r,N009,#slong,|s|tatt,,tatt
023r,N011,#slong,|s|o,,o
023r,N013,#slong,|s|toß,,toß
023r,N014,#slong,|s|piß,,piß
023r,N014,#slong,|s|ey,,ey
023r,N014,#slong,|s|pick,,pick
023r,N017,#slong,|s|lach,,lach
023r,N019,#slong,|s|er,,er
023r,N021,#slong,vi|s|chen,vi,chen
023r,N022,#slong,|s|o,,o
023r,N022,#slong,|s|y,,y
023v,N001,#slong,pre|s|-s-,pre,-s-
023v,N001,#slong,|s|neid,,neid
023v,N002,#slong,|s|uppen,,uppen
023v,N002,#slong,e|s||s|eich,e,|s|eich
023v,N002,#slong,e|s||s|eich,e|s|,eich
023v,N004,#slong,|s|y,,y
023v,N006,#slong,wey|s||s|en,wey,|s|en
023v,N006,#slong,wey|s||s|en,wey|s|,en
023v,N008,#slong,|s|ewd,,ewd
023v,N008,#slong,|s|y,,y
023v,N008,#slong,|s|toz,,toz
023v,N009,#slong,|s|y,,y
023v,N009,#slong,mor|s|ar,mor,ar
023v,N009,#slong,|s|y,,y
023v,N010,#slong,mug|s|t,mug,t
023v,N010,#slong,|s|y,,y
023v,N011,#slong,ge|s|to|s||s|en,ge,to|s||s|en
023v,N011,#slong,ge|s|to|s||s|en,ge|s|to,|s|en
023v,N011,#slong,ge|s|to|s||s|en,ge|s|to|s|,en
023v,N011,#slong,|s|ein,,ein
023v,N011,#slong,|s|y,,y
023v,N012,#slong,|s|emel,,emel
023v,N013,#slong,e|s||s|en,e,|s|en
023v,N013,#slong,e|s||s|en,e|s|,en
023v,N014,#slong,|s|ecz,,ecz
023v,N014,#slong,|s|y,,y
023v,N015,#slong,|s|y,,y
023v,N015,#slong,|s|,,
023v,N016,#slong,e|s||s|enn,e,|s|enn
023v,N016,#slong,e|s||s|enn,e|s|,enn
023v,N017,#slong,haw|s||s|en,haw,|s|en
023v,N017,#slong,haw|s||s|en,haw|s|,en
023v,N018,#slong,a|s|chen,a,chen
023v,N019,#slong,|s|a,,a
023v,N019,#slong,|s|chon,,chon
023v,N019,#slong,|s|ib,,ib
023v,N020,#slong,wa|s||s|er,wa,|s|er
023v,N020,#slong,wa|s||s|er,wa|s|,er
023v,N021,#slong,haw|s||s|en,haw,|s|en
023v,N021,#slong,haw|s||s|en,haw|s|,en
023v,N022,#slong,la|s||s|,la,|s|
023v,N022,#slong,la|s||s|,la|s|,
023v,N022,#slong,|s|ieden,,ieden
023v,N022,#slong,|s|y,,y
024r,N001,#slong,wa|s|ch,wa,ch
024r,N001,#slong,|s|y,,y
024r,N001,#slong,|s|chon,,chon
024r,N001,#slong,|s|y,,y
024r,N002,#slong,|s|y,,y
024r,N002,#slong,|s|o,,o
024r,N002,#slong,|s|y,,y
024r,N005,#slong,|s|ein,,ein
024r,N007,#slong,|s|tupp,,tupp
024r,N007,#slong,|s|ew,,ew
024r,N009,#slong,|s|toz,,toz
024r,N011,#slong,|s|ewdt,,ewdt
024r,N011,#slong,wa|s|-s-er,wa,-s-er
024r,N012,#slong,|s|tupp,,tupp
024r,N013,#slong,dy|s||s|en,dy,|s|en
024r,N013,#slong,dy|s||s|en,dy|s|,en
024r,N014,#slong,|s|chon,,chon
024r,N014,#slong,ra|s|t,ra,t
024r,N015,#slong,|s|o,,o
024r,N016,#slong,i|s|t,i,t
024r,N016,#slong,|s|o,,o
024r,N016,#slong,|s|chu|s||s|el,,chu|s||s|el
024r,N016,#slong,|s|chu|s||s|el,|s|chu,|s|el
024r,N016,#slong,|s|chu|s||s|el,|s|chu|s|,el
024r,N017,#slong,ge|s|oten,ge,oten
024r,N018,#slong,|s|y,,y
024r,N018,#slong,|s|o,,o
024r,N021,#slong,|s|o,,o
024r,N021,#slong,nu|s|-s-,nu,-s-
024r,N022,#slong,|s|unnibenten,,unnibenten
024v,N001,#slong,|s|tich,,tich
024v,N001,#slong,nu|s|-s-,nu,-s-
024v,N002,#slong,|s|y,,y
024v,N002,#slong,wa|s|-s-er,wa,-s-er
024v,N003,#slong,|s|chol,,chol
024v,N003,#slong,|s|y,,y
024v,N003,#slong,|s|ewd,,ewd
024v,N003,#slong,|s|y,,y
024v,N004,#slong,|s|y,,y
024v,N005,#slong,|s|ewd,,ewd
024v,N005,#slong,|s|y,,y
024v,N006,#slong,|s|y,,y
024v,N006,#slong,|s|y,,y
024v,N008,#slong,|s|awber-s-,,awber-s-
024v,N009,#slong,|s|ieden,,ieden
024v,N010,#slong,|s|tp,,tp
024v,N010,#slong,|s|tupp,,tupp
024v,N012,#slong,fa|s||s|el,fa,|s|el
024v,N012,#slong,fa|s||s|el,fa|s|,el
024v,N013,#slong,ge|s|ulcz,ge,ulcz
024v,N014,#slong,|s|y,,y
024v,N015,#slong,ge=|s|talt,ge=,talt
024v,N015,#slong,hau|s|en,hau,en
024v,N016,#slong,ver|s|ewd,ver,ewd
024v,N016,#slong,wa|s|-s-er,wa,-s-er
024v,N016,#slong,|s|chon,,chon
024v,N018,#slong,petter|s|ill,petter,ill
024v,N021,#slong,di|s|ew,di,ew
024v,N022,#slong,|s|ewd,,ewd
025r,N002,#slong,|s|ieden,,ieden
025r,N002,#slong,gew|s|-s-,gew,-s-
025r,N003,#slong,Al|s|o,Al,o
025r,N005,#slong,|s|y,,y
025r,N005,#slong,|s|iden,,iden
025r,N005,#slong,|s|ieden,,ieden
025r,N006,#slong,ge=|s|chriben,ge=,chriben
025r,N006,#slong,|s|tett,,tett
025r,N008,#slong,|s|ulcz,,ulcz
025r,N008,#slong,|s|chu|s||s|el,,chu|s||s|el
025r,N008,#slong,|s|chu|s||s|el,|s|chu,|s|el
025r,N008,#slong,|s|chu|s||s|el,|s|chu|s|,el
025r,N010,#slong,|s|ey,,ey
025r,N011,#slong,|s|chu|s||s|el,,chu|s||s|el
025r,N011,#slong,|s|chu|s||s|el,|s|chu,|s|el
025r,N011,#slong,|s|chu|s||s|el,|s|chu|s|,el
025r,N011,#slong,|s|ulcz,,ulcz
025r,N015,#slong,|s|ulcz,,ulcz
025r,N016,#slong,|s|y,,y
025r,N017,#slong,i|s|t,i,t
025r,N018,#slong,|s|ind,,ind
025r,N018,#slong,vi|s|ch,vi,ch
025r,N019,#slong,|s|ulcz,,ulcz
025r,N020,#slong,mue|s|t,mue,t
025r,N021,#slong,|s|lach,,lach
025r,N021,#slong,haw|s||s|en,haw,|s|en
025r,N021,#slong,haw|s||s|en,haw|s|,en
025r,N022,#slong,|s|warczen,,warczen
025r,N022,#slong,|s|ulcz,,ulcz
025r,N023,#slong,ver|s|ilbete,ver,ilbete
025v,N001,#slong,wey|s||s|en,wey,|s|en
025v,N001,#slong,wey|s||s|en,wey|s|,en
025v,N002,#slong,|s|teck,,teck
025v,N002,#slong,|s|y,,y
025v,N005,#slong,ver|s|ilbete,ver,ilbete
025v,N007,#slong,|s|o,,o
025v,N007,#slong,pe|s|teß,pe,teß
025v,N007,#slong,|s|ulcz,,ulcz
025v,N008,#slong,ver|s|alczen,ver,alczen
025v,N008,#slong,e|s||s|en,e,|s|en
025v,N008,#slong,e|s||s|en,e|s|,en
025v,N009,#slong,|s|ecz,,ecz
025v,N010,#slong,cho|s|t,cho,t
025v,N011,#slong,|s|ied,,ied
025v,N011,#slong,|s|chon,,chon
025v,N013,#slong,|s|alz,,alz
025v,N014,#slong,e|s||s|en,e,|s|en
025v,N014,#slong,e|s||s|en,e|s|,en
025v,N014,#slong,ha|s|t,ha,t
025v,N016,#slong,|s|o,,o
025v,N016,#slong,|s|alcz,,alcz
025v,N019,#slong,cho|s|t,cho,t
025v,N019,#slong,|s|tinckundt,,tinckundt
025v,N020,#slong,|s|y,,y
025v,N021,#slong,|s|o,,o
025v,N022,#slong,welle|s|t,welle,t
026r,N002,#slong,|s|ecz,,ecz
026r,N002,#slong,|s|tinckundt,,tinckundt
026r,N003,#slong,e|s||s|en,e,|s|en
026r,N003,#slong,e|s||s|en,e|s|,en
026r,N003,#slong,al|s|o,al,o
026r,N003,#slong,|s|ieden,,ieden
026r,N004,#slong,|s|o,,o
026r,N004,#slong,ge|s|mach,ge,mach
026r,N005,#slong,pa|s|tellen,pa,tellen
026r,N006,#slong,fley|s|ch,fley,ch
026r,N007,#slong,rindtflei|s|ch,rindtflei,ch
026r,N008,#slong,vn|s||s|litt,vn,|s|litt
026r,N008,#slong,vn|s||s|litt,vn|s|,litt
026r,N008,#slong,flei|s|ch,flei,ch
026r,N010,#slong,mi|s|ch,mi,ch
026r,N011,#slong,|s|tupp,,tupp
026r,N012,#slong,hai|s||s|en,hai,|s|en
026r,N012,#slong,hai|s||s|en,hai|s|,en
026r,N012,#slong,wa|s|-s-er,wa,-s-er
026r,N015,#slong,|s|chewß,,chewß
026r,N017,#slong,al|s|o,al,o
026r,N017,#slong,mag|s|tu,mag,tu
026r,N017,#slong,|s|y,,y
026r,N017,#slong,vi|s|chen,vi,chen
026r,N018,#slong,ha|s|tu,ha,tu
026r,N018,#slong,vai|s||s|ten,vai,|s|ten
026r,N018,#slong,vai|s||s|ten,vai|s|,ten
026r,N018,#slong,|s|o,,o
026r,N019,#slong,|s|tatt,,tatt
026r,N019,#slong,|s|neydt,,neydt
026r,N019,#slong,vi|s|ch,vi,ch
026r,N020,#slong,gro|s||s|er,gro,|s|er
026r,N020,#slong,gro|s||s|er,gro|s|,er
026r,N020,#slong,rindflei|s|ch,rindflei,ch
026r,N021,#slong,ver=|s|alcz,ver=,alcz
026r,N022,#slong,ha|s||s|en,ha,|s|en
026r,N022,#slong,ha|s||s|en,ha|s|,en
026r,N023,#slong,ha|s||s|en,ha,|s|en
026r,N023,#slong,ha|s||s|en,ha|s|,en
026r,N023,#slong,|s|lach,,lach
026v,N001,#slong,gro|s||s|en,gro,|s|en
026v,N001,#slong,gro|s||s|en,gro|s|,en
026v,N001,#slong,|s|tucken,,tucken
026v,N001,#slong,|s|ew,,ew
026v,N001,#slong,|s|einem,,einem
026v,N001,#slong,|s|elb-s-,,elb-s-
026v,N001,#slong,|s|waiß,,waiß
026v,N003,#slong,fley|s|chprue,fley,chprue
026v,N003,#slong,|s|ieden,,ieden
026v,N004,#slong,ge|s|oten,ge,oten
026v,N004,#slong,i|s|t,i,t
026v,N004,#slong,|s|o,,o
026v,N009,#slong,|s|o,,o
026v,N010,#slong,al|s|o,al,o
026v,N010,#slong,mag|s|tu,mag,tu
026v,N012,#slong,|s|o,,o
026v,N012,#slong,|s|ewd,,ewd
026v,N012,#slong,|s|y,,y
026v,N013,#slong,|s|y,,y
026v,N015,#slong,|s|eniff,,eniff
026v,N015,#slong,|s|eich,,eich
026v,N016,#slong,ge|s|to|s||s|en,ge,to|s||s|en
026v,N016,#slong,ge|s|to|s||s|en,ge|s|to,|s|en
026v,N016,#slong,ge|s|to|s||s|en,ge|s|to|s|,en
026v,N017,#slong,|s|neydt,,neydt
026v,N018,#slong,pru|s|t,pru,t
026v,N018,#slong,|s|y,,y
026v,N019,#slong,gro|s||s|en,gro,|s|en
026v,N019,#slong,gro|s||s|en,gro|s|,en
026v,N021,#slong,|s|chon,,chon
026v,N021,#slong,|s|o,,o
026v,N022,#slong,e|s||s|eich,e,|s|eich
026v,N022,#slong,e|s||s|eich,e|s|,eich
026v,N022,#slong,al|s|o,al,o
026v,N023,#slong,|s|toz,,toz
026v,N023,#slong,|s|y,,y
027r,N001,#slong,|s|y,,y
027r,N002,#slong,|s|piß,,piß
027r,N003,#slong,|s|o,,o
027r,N005,#slong,|s|malcz,,malcz
027r,N006,#slong,la|s|ß,la,ß
027r,N007,#slong,e|s||s|eich,e,|s|eich
027r,N007,#slong,e|s||s|eich,e|s|,eich
027r,N008,#slong,|s|affran,,affran
027r,N010,#slong,|s|ol,,ol
027r,N011,#slong,|s|ol,,ol
027r,N013,#slong,ge|s|oten,ge,oten
027r,N013,#slong,hier|s||s|en,hier,|s|en
027r,N013,#slong,hier|s||s|en,hier|s|,en
027r,N014,#slong,|s|ecz,,ecz
027r,N014,#slong,be|s|under,be,under
027r,N015,#slong,|s|chul|s|l,,chul|s|l
027r,N015,#slong,|s|chul|s|l,|s|chul,l
027r,N015,#slong,ha|s||s|en,ha,|s|en
027r,N015,#slong,ha|s||s|en,ha|s|,en
027r,N016,#slong,gew|s|t,gew,t
027r,N018,#slong,|s|ol,,ol
027r,N018,#slong,phue|s|ß,phue,ß
027r,N019,#slong,|s|alczen,,alczen
027r,N019,#slong,be|s|under,be,under
027r,N020,#slong,i|s|t,i,t
027r,N021,#slong,ge|s|alczen,ge,alczen
027r,N023,#slong,pre|s|t,pre,t
027r,N023,#slong,|s|wein|s|ckopf,,wein|s|ckopf
027r,N023,#slong,|s|wein|s|ckopf,|s|wein,ckopf
027v,N001,#slong,vi|s|chen,vi,chen
027v,N001,#slong,|s|lein,,lein
027v,N002,#slong,|s|o,,o
027v,N002,#slong,|s|tupp,,tupp
027v,N002,#slong,|s|chon,,chon
027v,N002,#slong,|s|lach,,lach
027v,N003,#slong,|s|tucken,,tucken
027v,N005,#slong,wa|s|-s-er,wa,-s-er
027v,N007,#slong,vi|s|ch,vi,ch
027v,N007,#slong,|s|y,,y
027v,N008,#slong,|s|ieden,,ieden
027v,N008,#slong,|s|alcz,,alcz
027v,N009,#slong,lei|s|cht,lei,cht
027v,N009,#slong,|s|tupp,,tupp
027v,N009,#slong,|s|y,,y
027v,N009,#slong,|s|y,,y
027v,N010,#slong,|s|wdt,,wdt
027v,N010,#slong,|s|indt,,indt
027v,N010,#slong,ge|s|otten,ge,otten
027v,N010,#slong,|s|o,,o
027v,N010,#slong,|s|eich,,eich
027v,N011,#slong,|s|chu|s||s|el,,chu|s||s|el
027v,N011,#slong,|s|chu|s||s|el,|s|chu,|s|el
027v,N011,#slong,|s|chu|s||s|el,|s|chu|s|,el
027v,N011,#slong,vi|s|ch,vi,ch
027v,N015,#slong,|s|ieden,,ieden
027v,N016,#slong,|s|uppen,,uppen
027v,N016,#slong,|s|e,,e
027v,N016,#slong,|s|ewdt,,ewdt
027v,N016,#slong,|s|toz,,toz
027v,N017,#slong,|s|y,,y
027v,N017,#slong,|s|ambt,,ambt
027v,N019,#slong,|s|ten,,ten
027v,N021,#slong,|s|lach,,lach
027v,N022,#slong,|s|neydt,,neydt
027v,N023,#slong,|s|ue|s||s|e,,ue|s||s|e
027v,N023,#slong,|s|ue|s||s|e,|s|ue,|s|e
027v,N023,#slong,|s|ue|s||s|e,|s|ue|s|,e
027v,N023,#slong,gei|s|t,gei,t
027v,N023,#slong,va|s|ten,va,ten
027v,N023,#slong,pre|s|t,pre,t
027v,N023,#slong,|s|weinkopf,,weinkopf
028r,N001,#slong,|s|o,,o
028r,N002,#slong,|s|y,,y
028r,N003,#slong,|s|y,,y
028r,N003,#slong,|s|tucke,,tucke
028r,N004,#slong,|s|uppen,,uppen
028r,N004,#slong,|s|uppen,,uppen
028r,N004,#slong,hal-s-wa|s|-s-er,hal-s-wa,-s-er
028r,N005,#slong,|s|ewdt,,ewdt
028r,N005,#slong,|s|y,,y
028r,N005,#slong,|s|y,,y
028r,N006,#slong,|s|ew,,ew
028r,N006,#slong,|s|y,,y
028r,N007,#slong,|s|malz,,malz
028r,N008,#slong,wa|s|-s-er,wa,-s-er
028r,N009,#slong,|s|alcz,,alcz
028r,N009,#slong,e|s||s|eich,e,|s|eich
028r,N009,#slong,e|s||s|eich,e|s|,eich
028r,N010,#slong,|s|amen,,amen
028r,N010,#slong,|s|y,,y
028r,N012,#slong,|s|ieden,,ieden
028r,N013,#slong,di|s||s|em,di,|s|em
028r,N013,#slong,di|s||s|em,di|s|,em
028r,N014,#slong,ha|s||s|en,ha,|s|en
028r,N014,#slong,ha|s||s|en,ha|s|,en
028r,N015,#slong,|s|ol,,ol
028r,N015,#slong,la|s||s|en,la,|s|en
028r,N015,#slong,la|s||s|en,la|s|,en
028r,N016,#slong,mor|s|ar,mor,ar
028r,N018,#slong,|s|peck,,peck
028r,N018,#slong,|s|aluan,,aluan
028r,N018,#slong,|s|alz,,alz
028r,N019,#slong,cwi|s|chen,cwi,chen
028r,N019,#slong,fley|s|ch,fley,ch
028r,N019,#slong,|s|toz,,toz
028r,N020,#slong,|s|piß,,piß
028r,N021,#slong,fe|s|t,fe,t
028r,N023,#slong,al|s|o,al,o
028r,N023,#slong,hai|s|t,hai,t
028r,N023,#slong,pehaiim|s|chhuen,pehaiim,chhuen
028v,N003,#slong,|s|o,,o
028v,N005,#slong,be|s|under,be,under
028v,N005,#slong,petter|s|ill,petter,ill
028v,N007,#slong,|s|y,,y
028v,N008,#slong,|s|malcz,,malcz
028v,N013,#slong,|s|o,,o
028v,N013,#slong,|s|neydt,,neydt
028v,N013,#slong,|s|y,,y
028v,N014,#slong,|s|cha|s||s|czogbit,,cha|s||s|czogbit
028v,N014,#slong,|s|cha|s||s|czogbit,|s|cha,|s|czogbit
028v,N014,#slong,|s|cha|s||s|czogbit,|s|cha|s|,czogbit
028v,N014,#slong,|s|toz,,toz
028v,N014,#slong,|s|pi|s||s|el,,pi|s||s|el
028v,N014,#slong,|s|pi|s||s|el,|s|pi,|s|el
028v,N014,#slong,|s|pi|s||s|el,|s|pi|s|,el
028v,N016,#slong,wa|s|-s-er,wa,-s-er
028v,N017,#slong,|s|malcz,,malcz
028v,N018,#slong,|s|pi|s||s|el,,pi|s||s|el
028v,N018,#slong,|s|pi|s||s|el,|s|pi,|s|el
028v,N018,#slong,|s|pi|s||s|el,|s|pi|s|,el
028v,N018,#slong,|s|neydt,,neydt
028v,N020,#slong,|s|chu|s||s|el,,chu|s||s|el
028v,N020,#slong,|s|chu|s||s|el,|s|chu,|s|el
028v,N020,#slong,|s|chu|s||s|el,|s|chu|s|,el
028v,N021,#slong,|s|alcz,,alcz
028v,N022,#slong,|s|pick,,pick
029r,N001,#slong,we|s|preng,we,preng
029r,N001,#slong,|s|alcz,,alcz
029r,N004,#slong,ge|s|otten,ge,otten
029r,N004,#slong,|s|ey,,ey
029r,N005,#slong,al|s|o,al,o
029r,N005,#slong,mag|s|tu,mag,tu
029r,N005,#slong,ha|s||s|en,ha,|s|en
029r,N005,#slong,ha|s||s|en,ha|s|,en
029r,N006,#slong,hir|s||s|en,hir,|s|en
029r,N006,#slong,hir|s||s|en,hir|s|,en
029r,N006,#slong,|s|o,,o
029r,N008,#slong,|s|ewdt,,ewdt
029r,N008,#slong,|s|neydt,,neydt
029r,N009,#slong,al|s|o,al,o
029r,N009,#slong,|s|eich,,eich
029r,N009,#slong,|s|chon,,chon
029r,N010,#slong,har|s|-s-,har,-s-
029r,N013,#slong,|s|o,,o
029r,N014,#slong,gib|s|t,gib,t
029r,N014,#slong,|s|o,,o
029r,N014,#slong,|s|tra,,tra
029r,N014,#slong,hir|s|ch,hir,ch
029r,N015,#slong,al|s|o,al,o
029r,N016,#slong,aug|s|t,aug,t
029r,N017,#slong,|s|o,,o
029r,N018,#slong,|s|alcz,,alcz
029r,N018,#slong,|s|alcz,,alcz
029r,N018,#slong,ge|s|otten,ge,otten
029r,N018,#slong,wa|s|-s-er,wa,-s-er
029r,N019,#slong,|s|neydt,,neydt
029r,N019,#slong,fley|s|ch,fley,ch
029r,N019,#slong,|s|tucken,,tucken
029r,N020,#slong,|s|alcz,,alcz
029r,N021,#slong,wa|s|ch,wa,ch
029r,N022,#slong,ge|s|otten,ge,otten
029r,N022,#slong,|s|alcz,,alcz
029v,N001,#slong,al|s|o,al,o
029v,N001,#slong,mag|s|tu,mag,tu
029v,N001,#slong,flei|s|ch,flei,ch
029v,N002,#slong,|s|ieden,,ieden
029v,N002,#slong,|s|o,,o
029v,N003,#slong,|s|chon,,chon
029v,N004,#slong,fri|s|ch,fri,ch
029v,N004,#slong,wa|s|-s-er,wa,-s-er
029v,N005,#slong,|s|ieden,,ieden
029v,N007,#slong,|s|o,,o
029v,N009,#slong,|s|a=ffrann,,a=ffrann
029v,N010,#slong,|s|toz,,toz
029v,N010,#slong,mor|s|ar,mor,ar
029v,N011,#slong,|s|malcz,,malcz
029v,N016,#slong,vai|s|ten,vai,ten
029v,N016,#slong,hai|s||s|en,hai,|s|en
029v,N016,#slong,hai|s||s|en,hai|s|,en
029v,N016,#slong,mor|s|ar,mor,ar
029v,N017,#slong,|s|malcz,,malcz
029v,N018,#slong,hai|s||s|ent,hai,|s|ent
029v,N018,#slong,hai|s||s|ent,hai|s|,ent
029v,N020,#slong,|s|olt,,olt
029v,N021,#slong,|s|ewd,,ewd
029v,N021,#slong,ge|s|otten,ge,otten
029v,N022,#slong,I|s|t,I,t
029v,N022,#slong,|s|o,,o
029v,N022,#slong,au|s|ß,au,ß
029v,N022,#slong,pru|s|t,pru,t
030r,N003,#slong,|s|ey,,ey
030r,N003,#slong,|s|o,,o
030r,N003,#slong,|s|ib,,ib
030r,N004,#slong,|s|toß,,toß
030r,N004,#slong,mor|s|ar,mor,ar
030r,N005,#slong,|s|o,,o
030r,N006,#slong,ge|s|oten,ge,oten
030r,N007,#slong,|s|ueß,,ueß
030r,N007,#slong,|s|o,,o
030r,N008,#slong,|s|ieden,,ieden
030r,N011,#slong,ha|s||s|en,ha,|s|en
030r,N011,#slong,ha|s||s|en,ha|s|,en
030r,N011,#slong,|s|neydt,,neydt
030r,N013,#slong,|s|ewd,,ewd
030r,N014,#slong,e|s||s|eich,e,|s|eich
030r,N014,#slong,e|s||s|eich,e|s|,eich
030r,N016,#slong,|s|o,,o
030r,N016,#slong,ha|s|t,ha,t
030r,N016,#slong,fiere|s||s|en,fiere,|s|en
030r,N016,#slong,fiere|s||s|en,fiere|s|,en
030r,N017,#slong,mor|s|ar,mor,ar
030r,N021,#slong,|s|ey,,ey
030v,N001,#slong,|s|affrann,,affrann
030v,N002,#slong,|s|malcz,,malcz
030v,N003,#slong,mor|s|ar,mor,ar
030v,N003,#slong,|s|toß,,toß
030v,N005,#slong,hay|s||s|et,hay,|s|et
030v,N005,#slong,hay|s||s|et,hay|s|,et
030v,N005,#slong,mor|s|ar,mor,ar
030v,N008,#slong,|s|o,,o
030v,N008,#slong,|s|ewd,,ewd
030v,N008,#slong,er|s|ten,er,ten
030v,N009,#slong,|s|tatt,,tatt
030v,N009,#slong,ge|s|oten,ge,oten
030v,N009,#slong,i|s|t,i,t
030v,N010,#slong,ro|s|t,ro,t
030v,N010,#slong,|s|chon,,chon
